,Rating,preprocessed_text
7253,4.0,brownielove bakedwithlove classic calm interior loved theme color blue packaging sober royal excellent house warming present brownie soft chocolaty yum yum yum simply best one buy complete box piece medium sized square brownie r box brownie last day per brownie cost good deal group people however good deal single place order advance assorted box brownie suggestion want go eat chocolava domino cheat day instead want brownie offer single piece small one person box piece may
7254,5.0,brownie cupcake blueberry cheesecake would give blueberry cheesecake cheesy certainly melt mouth
7255,2.0,ordered vanilla fudge cake wife bday cake okayish best frost sweet like one get cheap one layer soft something would melt mouth cake worth price hype disappointed
7256,4.0,awesome cake cooky worth every penny good ambiance although outlet service delivery time till tried cake visit soon try cup cake cooky searching red velvet cake hope met good work
7257,4.0,amazing never delicious brownie soft melt ur mouth n chocolaty cup cake also amazing u ahve single piece u take full box pc whatever u take one must must
7258,4.0,place fine baking indeed classy outlet well foreign inspired interior chocolate chip cookie good chewy tasty honey chocolate cake good bet evening snack cupcake time favorite choclate feel better red velvet brownie also one best hyderabad quite good option gifting people well recepient box delight
7259,3.0,ordered carrot cake cream cheese frosting online menu say signature cake worst cake ate till date walnut kismiss cake cinnamon flavour maybe carrot somewhere course cream cheese frosting simply many kismiss hated every bit cake chocolate flavour cake absolute delight rating carrot cake spoiled much ever say le compared feeling eating cake
7260,3.0,classic brownie cake served box brownie fine expensive taste would say outlet lower price tastier brownie
7261,5.0,love cup cake labonel made much romantic cream bread perfect flavour amazing though felt bit priced come mind long indulged eating would great experience worth price must try next target brownie thing would like changed place menu option customer eat beautifully designed place takeaway make experience unfinished
7262,4.0,one best brownie tasted little expensive though look forward visit next time hyderabad polite gentleman met
7263,4.0,better place satisfy dessert craving heavenly place labonel love cake measuring scheme unlike kilo one must forget calorie strictly visit place favs brownie red velvet dark chocolate white chocolte cup cake version soft melt mouth yummm tummy yes expensive almost cost bomb r birthday cake worth grand special occasion go treat tastebud labonel
7264,1.0,poor store management ordered eggless cake friday may confirmed order pickup called check cake ready simply say order name pure irresponsibility part labonel gachibowli thank spoiling day
7265,4.0,best tasting expensive baking place brownie top rated even chocolate cake expensive tag like order chocolate cake classic chocolate cake best worried price tag must try place
7266,1.0,quit cake trying fruit kind cake make think twice celebrating cake two ingredient cream favour go conçu instead
7267,5.0,absolutely love red velvet cupcake labonel best although bombay would rate cupcake best world trust try red velvet cupcake cooky everywhere travel beat theobroma bombay hollow even brownie cake softest sumptuous one ever must buy several box every time visit hyderabad
7268,3.0,make best red velvet cake cup cake hyderabad chocolate cake rich gooey buy first preference always red velvet brownie husband fav packaging high end best gifting customise cake according taste got take downside priced occasional indulgence go order satisfy sweeth tooth
7269,4.0,best brownie till date like regular brownie different taste softness also tried cupcake nothing beat brownie fancy packaging perfect gift someone
7270,5.0,absolute bliss brownie cake made point order cake special event place thumb quality taste
7271,4.0,absolutely best bakery area hand cake place kept hidden pgs quad totally worth fight well argument right writing review salivating remembering taste brownie
7272,5.0,best place town brownie good ended eating entire box heard good feedback cake well
7273,5.0,tried cup cake many place got cup cake anywhere like red velvet chocolate favourite
7274,4.0,love blueberry cheesecake take heaven complete foodgasm achieved think keep pastry cupcake cooky must try min order thats setback people craving sweet tooth overall superbb
7275,3.0,one premium baker gachibowli item made order probably prior booking required found cupcake brownie ready takeaway ca dine bought chocolate red velvet brownie cost around good packing taste good place serf better brownie cost higher end
7276,4.0,delicious chocolate brownie packaging awesome wanting visit ever since heard banjara hill branch somehow never got chance price bit steep though occasional indulgence product meant anyway perfectly fine good dessert consistency stuff say place would definitely recommend dessert treat party brownie moderately sweet rich moist back cupcake
7277,2.0,lusting place reading many star review zomato yesterday occasion right mood splurge enjoy quality stuff unfortunately utterly disappointed service offer staff labonel know anything customer rude mean u wanted check catalog person behaving steal product impatient unwilling help also phone number never work tried calling several time never got response anyways coming food ordered assorted collection cupcake price burnt hole pocket tiny cupcake flavor vanilla chocolate red velvet vanilla chocolate frosting tried vanilla chocolate far say chocolate cup cake fine nothing special world experience like review claim vanilla cupcake dry tasteless yes like eating sponge saying cupcake soft sponge tasteless sponge nothing hype better cupcake lot le money small bakery final note never ever going visit place overrated place
7278,3.0,labonel become hotspot premium rich baking taste amazing make indulge tasted red velvet cake friend birthday make go ummmmmm
7279,3.0,definitely popular bakery hyderabad good reason amazing cake brownie one high end classy bakery town well established fan base would vouch forever personal opinion tad bit hyped enabled slot price high knowing people would still buy like fact purchase box full brownie cupcake le additionally icing red velvet cupcake way sweet people taste brownie though super soft amazingly baked perfection cake
7280,4.0,delight dessert lover slightly expensive awesome stuff ordered cake wife recently cake probably one best one ever must visit place
7281,4.0,brought cake labonel jubilee hill many time always great christmas tried labonel gachibowli plum cake cake good dried fruit good quality totally enjoyed cake
7282,5.0,absolutely delighted overall experience shop excellent festive decoration ideally would little talk ambiance takeaway cake shop place exception moment entered place along festive classy decor maddening smell kitchen cake baked instantly transported different place mostly ready cake cooky cupcake bought counter good menu order take away later price beginning might look little wait till tasted either cooky cake loss proper adjective totally delighted brownie perfectly baked taste butter ingredient adding flavor one best brownie long time also bought cup cake yummilicious well want try everything menu future keep great work definitely recommend
7283,2.0,banjara hill outlet difficult find exact location sign board anything literally ask someone around idea closed gachibowli outlet anyway wanted write something labonel know situated gachibowli know ambience tried cake yet heard many ppl beautiful tasty anyway try cupcake brownie still open old location must say impressed lot praise cupcake review worth expectation mind u guy sweet tooth naturally high expectation bit pricy price giving tiny cupcake tasty like wow come ur keeping price tag high atleast increase number cupcake box case brownie really want attract large number customer reduce price know still surviving
7284,4.0,isnt much say labonel hasnt said already bakery fantastic best brownie cupcake could hope red velvet brownie really great something different every place offer packaging make great gift give go even birthday cake ordered little costlier usual option superb term taste doubt atleast day preorder
7285,4.0,importantly cake tasted like heaven ordered classic chocolate cake suggested person attending true love especially people chocolate fanatic like ambiance sophisticated decoration really good thing like wake one day realizing want little bite amazing cake minimum requirement ordering cake kg keep pastry
7286,3.0,made order cake shop got cupcake cooky cooky nice costed something box cupcake average
7287,4.0,cupcake really good soft creamy cooky also felt different almost melted mouth drawback quantity need buy order purely takeaway restaurant one last thing labonel light pocket
7288,1.0,dont know much gachibowli branch banjara hill branch worst costumer service ever seen life ill professional employee guide costumer properly place great quality serve zero serve whole party got ruined called great service given bulk order asked home delivery ofcourse none okay said collect store almost travelled km place collect order due heavy traffic reached place exactly min late closing time kept giving information far would reach le time requested wait minute travelling habsiguda atleast away banjara hill answered call near gvkone said come min said wait time reach place everything locked called time response awful service big party please rely order anything place worst experience
7289,5.0,superlative taste left since love brownie super yummy texture something never able find anywhere else yet melt mouth treat right amount everything also loved assortment cupcake worth try
7290,4.0,updated review ever since first visit labonel already sucker brownie gon na cup cake cup cake box variety mini cupcake chocolate vanilla red velvet three variety baked perfection extremely soft airy moist sponge luscious velvety icing top definitely top game right icing bit sweet personal taste previous review class apart fine baking luxurious bakery midst hustle bustle labonel hold different sophisticated yet pleasant aura avoided sweet gem coz assumed hell expensive considering cost two stated certainly case hurry dint time try test enquire item quickly picked box chocolate brownie heavenly decadent sinful melt mouth luxurious delectable delightful go raving piece art like clear air misconception labonel shockingly expensive coz box brownie utmost quality cupcake three different flavour fair deal coz sweet tooth need extra pampering p suvi kanchan
7291,3.0,brownie literally melt mouth red velvet vanilla cupcake really wish could sit eat piece bakery make think twice going labonel get entire box time nice see great amount effort put packaging presentation labonel product
7292,4.0,classic chocolate brownie labonel like heaven extremely soft melt mouth cooky yummy interior well done pleasing eye classic vintage decor sad part sell brownie per piece need buy entire box
7293,5.0,one day husband got yummy brownie exotic looking packet really google know detail labonel say make awesome pastry
7294,4.0,best baker hyderabad cup cake tasty pan cake birthday delicious choco brownie chocolate cake worth higher price
7295,4.0,awesome delicious mouth watering know else could say taste place spend taste cake sure forget paid one best wish another city keep travelling
7296,4.0,hand best cup cake brownie hyderabad compromise quality feel rich flavor amazing taste even ordered cake one director birthday good cake fly cut pricing bit higher side totally worth
7297,4.0,place stay best bakery city chocolate cake ordered picked layer chocolate cake irrespective pricing tasting made everyone stun shock truly classic chocolate cake con pricing worth money taste miss chocolate cake
7298,3.0,went labonel long time ago always lot hype labonel especially cupcake personally disliked red velvet cupcake buttercream frosting second cupcake available box individually cost effective practical however tried brownie later point friend purchase quite delicious would definitely would go effort buying whole box
7299,4.0,seems like classic movie walk decor desert splendid worth money pay ordered classic chocolate cake yummmmm
7300,4.0,went coffee place awesome ambience coffee fantastic mushroom corn jalapeño pizza world plus actually book sport bike car place moolah take lamborghini ride going hell place
7301,3.0,driven bike themed cafe even take bike luxury car rent located busiest area hyderabad one place open till late night area though food good certainly overpriced cold coffee really good brownie need little soft
7302,3.0,best place hangout chat ordered capuccino great okay done better chilli cheese toast liked taste cheesiness
7303,4.0,first time though min amazed ambience music staff patient order quick
7304,4.0,visited last week friend pizza awesome along dessert pasta fine along latte dessert really good
7305,1.0,went found place open time met disappointment nothing could eat drink place open serving almost nothing
7306,4.0,big fan sport bike totally loved place interior lightening really soothing preferred sitting first floor gave better view place food ordered chilli garlic toast chocolate donut mocha frappe vanilla frappe individual rating food donut upto mark service self service order ready like minute pocket friendly portion size really small money charging ambiance really wanted give place star happen zomato
7307,5.0,unique concept cafe hiring bike car enjoying coffee along ambience cool food also nice really loved visit
7308,4.0,went place lot travelled km full curiosity reached cafe ordered food went exploring cafe good bike car surrounded theme cafe good waited min bcoz top floor cafe maintenance see ambience cafe waited went upto find intresting stuff satisfied btw food good
7309,4.0,late night craving coffee chocolate driven cafe zillion time always experience great coffee superb service always americano sat outside nicotine fresh air walkable amazon workplace make easily accessible open x
7310,5.0,quirky interior great food perfect must try coffee brownie place great interior food driven cafe even hire car bike
7311,4.0,great place hangout interior amazing done look fabulous beverage offered really great also pizza awesome although could add thing food menu make better overall much recommended
7312,3.0,love place perfect place coffee atleast spacious evergreen english song eg nirvana bryan adam back ground perfect cafe u sit talk sip coffee enjoy background song noisy cafe like cafe cafe definitely going new favourite city negative point much item food menu gave recommended care ambiance coffee food item
7313,4.0,reviewing long time really husband went long drive suddenly craving nice cup coffee place happened ambiance really cozy ordered cup tea coffee pizza best part heart shaped almond choco theme concept car bike
7314,5.0,cozy classy cafe visit amidst chaos ambience truly justifies theme would wish car display someday widespread authentic since hungry ordered almost every item left u craving would find plethora coffee paradise black coffee way present dish way taste something wouldnt get anywhere else best driven heart value loved cafe ambience theme food could improved service recommendation cafe latte hazelnut pea potato sandwich double chocolate decadent apple pie
7315,3.0,interior arrangement design suit name many bike model along bike related stuff location wise placed good well communicated area coffee collection remarkable good experience an would suggest around place visit along friend
7316,4.0,cafe inside kapil tower financial district ambience cool n chilled ordered latte n veg pizza food also good outside cafe high end car n bike available rent harleys n porsche worth visiting coffee friend
7317,5.0,perfect ambiance best place hangout mid night night person like say place detoxify stress bike lover heaven usually kettle tea found really great unique love place
7318,5.0,driven cafe come perfect ambience entices motor head themed cafe number exotic car bike one choose rent wide range beverage quirky bite driven cafe offer make must go place
7319,5.0,one best cafe visited hyderabad start coffee cooky awesome interior also good good polite staff nice hangout couple group family loved
7320,4.0,great good coffee interior awesome guy love automotive prefer go lot expensive automotive
7321,4.0,good cafe chill amidst chaos junction excellent interior different theme automobile good food high chair innovative way confirming order buzzer give confirmation nice experience try bomb dessert
7322,4.0,place rent amazing bike car perfect background photo place lot photoshoots going went food okeish ambience great
7323,3.0,driven cafe rusty big toy cafe server terrific central nervous system stimulant methylxanthine class called place well setup gachibowli near sheraton hotel surrounded fancy car bike great ambience blood rushing coffee visited place many time tried item menu coffee good food okish walnut brownie one favourite menu really good place people hangout spend time service poor main reason
7324,4.0,visited place photoshoot place retro kinda style ordered pasta pizza friend coffee good great ambience worth visit
7325,4.0,amazing spectating car bike idea renting dream car superb ambience perfectly crafted theme
7326,4.0,amazing interior good music comfortable seating plus point driven go favorite walnut browine good place catch chill
7327,5.0,one best place indoor photoshoot coming food yummy pasta pizza time wish visit many time
7328,4.0,first thing strike place ambience triumph thunderbird lt one side massive round headlight ducati monster side dashing red great music playing riding gear etc hanging wall number call case want rent went early morning around cleaning lady still sweeping kinda hot inside ac switched probably one behind counter asked cleaning lady shouted someone came right away took order ordered mint mocha cinnamon roll guy coughing randomly hopefully food drink found annoyance mean fanciest ambience people serve trained basic hygiene cleanliness go waste mint mocha superb cinnamon roll paid got torn note gave back exchange course instead guy took went away waited called asked money instead one note handed two dude clearly sleep probably night shift giving rating ambience quality food point taken away serving attendant oh anything
7329,4.0,bunch friend day ago awe place guess anyone visit would also beautiful big toy place luxurious car super sexy sport bike anything want rent place coming food much variety pizza pasta sandwich dessert ordered veg loved loaded cheese veggie super thin crust four cheese like much made four type cheese super thin crust veg nailed yummiest one paneer friend loved eat paneer say white sauce good veggie would made perfect coming drink ordered cool blue slush loved taste wise another reason took long sipped fully overall good experience
7330,5.0,place one coolest financial district people hope cool hangout place around corner best place catch frenchy moment coffee
7331,1.0,please use penne pasta mac cheese dish ordered cheese toast brownie well food mark ambience good though
7332,3.0,ordered cold coffee capacuino cold coffee cold capacuino hot disappointed temperature coffee served would give ambience received small piece chilly cheese toast ccd serf better coffee
7333,2.0,super fancy ambience cost totally worth hype ordered mocha tasted ok bomb tasted like crushed oreo butter meagre amount chocolate sandwich overpriced ccd type sandwiche crunch good like chocolate coffee combo price drink rich good point cafe location music buzz food ready say saying believe everything get better put effort driven cafe dont drive u away bad food dont mind paying bomb food excellent selling point ambience dont selling point quality food low much competition game serve good food bring reputation challenge accepted
7334,3.0,first thing strike ambience big toy everyone visit place sure wld awe ambience big toy hurry cappuccino good specially buck cappuccino like bang impressed service surely improved
7335,4.0,place one coolest financial district right front kapil tower people hope cool hangout place around corner pretty decent menu including iced tea frappe various choice leaf tea many impressive side must try chilli cheese toast donut choco almond bomb sweet tooth must try
7336,4.0,ambiance good given perfectly located hub timing wonderful actually food drink priced high still worth visit place
7337,2.0,overrated hyped place known rusty interior rent top notch automobile cafe driven cafe rather disappointing staff friendly observant detail ask extra money everything even coffee cost similar expensive coffee chain mocha coffee crunch average best something would remember
7338,3.0,nice ambience helpful staff pizza also good quality cheese pizza slightly better feel coffee even extra shot give strong aroma though
7339,3.0,ambience quite good place nearby office disappointed food though certainly dint reach expectation blue berry cheese cake cafe wow one bland shake good compared rest ordered service good would give food ambience
7340,3.0,driven cafe new age ccd govthere chill much want call one low standard coffee brew great veg serving good enough meal really need game fnb car bike game real strong
7341,1.0,ordered tea received milk
7342,4.0,bike car lover best place hang also rent amazing sport cruiser naked street bike car best place chill find many bikers every food ordered amazing ambience make fall love machine way blend food staff overall
7343,4.0,love place word go always wanted visit cafe since launch everything place super cool timing concept ambiance quality coffee snack served visited place bright sunday morning fell love place got seat right next muscular triumph great collection car bike even one hire rent ordered hazelnut coffee paneer kulcha friend ordered dry fruit crispy sweet croissant along coffee paneer kulcha good coffee fine would visit place soon
7344,3.0,lot solid rating everywhere finally tried driven cafe mainly sample coffee unfortunately disappointing cappuccino tried cappuccino double expresso shot coffee foamed milk underwhelming aroma kick bland generic hard time getting wife tried frappe per taste daughter major sweet tooth found choco chip brownie nice however quite disappointed overall
7345,4.0,must visit place supercars super bike lover fantastic machine definitely enthral look coming ambience environment place look like literally sitting garage superbikes blackcurrant milkshake tasted really great pizza taste good made little spicy would great chilly flake saved total disappointment definitely give place try
7346,1.0,food good though ambience nice soothing eye food bad ordered chili cheese toast chocochip brownie chocochip cooky except cooky nothing good brownie tasted like kind medicine toast hard difficult chew
7347,4.0,midnight hunger strike driven cafe best place rush aura compact beautiful playlist play quite catchy really amused visit place last night
7348,3.0,place good ambience food expensive lack bike lover place try normal breakfast ca prefer
7349,3.0,best thing cafe open lot beverage option bakery option little food option ambiance great bike enthusiast one average play really good music though food average
7350,4.0,ambience quite steal interior amazing car bike lined outside must visit bikers cause even fancy merchandise inside place really close residence frequent visitor best part open late night hour drink chill outdoor seating area pure bliss tried cafe mocha mint strong minty flavour hot chocolate equally good snack quite average avoided chilli cheese toast disappointment sizzling brownie yum pesto pasta though slightly overpriced one cool place enjoy try different coffee drink must say
7351,5.0,place excites everytime go fav midnight hangout place friend fan cafe bike car badass ambience excellent coffes serve one hyderabad best espresso along cold coffee shake le snack option suggestion would increase snack option adding exotic dessert like sizzling brownie
7352,1.0,well drove hour reach place destination got disappointment mahool say cold staff frozen food archaic much better cafés around hyderabad one one
7353,4.0,great place spend time nice ambience music automobile enthusiast place really nice super car bike rent parked outside fruit cake coffee flavour also nice variety drink available timea turn good place relax sip coffee
7354,5.0,love best amazing combination coffee soo visit either u like sporty bike luxurious car coffee life rustic ambience fall service quite fast
7355,4.0,late night stop need coffee dozen time eye catchy thing cafe super bike car parked outside cafe rustic ambiance decorated bike poster usually end cup coffee hot chocolate loved craving coffee middle night place go amazing car bike rent must visit place
7356,3.0,nice place coffee nice stay open till midnight great people work late night need good coffee double chocolate decadent ok better plus look like made fresh coffee nice get better
7357,4.0,really impressed ambience simple menu option available say rightly simplicity attracts able spend quality time evening starting coffee ended desert definitely plan visit
7358,5.0,omg wo forget place forever usually visit place least week thanks coworker make visit memorable refreshing place serf decent coffee frappe would give ambience coffee food coffee freak could resist come place
7359,4.0,good place quick food etc find variety price also much overall good place ambience could better given nature business look good
7360,1.0,
7361,5.0,coffee really nice ordered cafe latte caramel hazelnut irish chocolate believe
7362,4.0,feeling hungry want chill friend cafe final stop late night hunger car bike lover love place place raw metallic look offer luxurious car bike rent come food serf wide range snack good taste
7363,5.0,one best place chilll super car super bike weekend driven cafe food also super awesome lil expensive food worth drive super car super bike cafe taking rent time place super awesome supercarsandbikes superweekends
7364,4.0,two thumb coffee one authentic place coffee hyderabad tried tasted flavor coffee connoisseur made happy quick meeting cheerful smiling ashwin jain bonus service impeccable ultimate customer delight snack could better though
7365,4.0,one second best place coffee hyderabad starbucks ambience cafe awesome superbikes super car service decent quite reasonable spend coffee food interesting part interior cafe metallic painting awesome service value
7366,1.0,ordered cafe frappe super diluted read tasteless disappointment
7367,4.0,good place chill lot space ambience nice live music menu lot tea coffee option taste good little expensive side variety coffee also displayed
7368,5.0,go cafe discussion meeting place time never get disappointed ambience stand nearby place whole garage theme look closely table first floor actually made car truck part well much innovation thinking mind blowing wall next stair full picture photogenic cherry top song selection coffee taste great especially fact get even midnight although personal favourite flat white cappuccino quite bite available paneer kulcha recommended well forget take good camera along going
7369,4.0,catch eye could expensive car super bike could rent enter inside place flex muscle push door heavy get good feeling place offer interesting food option choose garage feeling give huge rush antique furniture place add uniqueness conversation must visit quick friendly hangout
7370,4.0,food ambience value money love place bcz diehard fan motorcycle nice interior nd specially motorcycle drive u
7371,5.0,awesome place hangout around bikers cafe theme ambiance fantastic also see luxury car around food great sandwich pizza different variety coffee milkshake best part pricing range pretty good affordable
7372,4.0,good place grt collection car n shake wer bad service end watching automotives
7373,5.0,wonderful place friend recommend caramel mocha taste wonderful coffee range good range compared starbucks way better cafe coffee day
7374,3.0,great place hangout chill friend went drive around ended ambience pretty cool tried garlic bread brownie cold coffee brownie little disappointing would say sweet though coffee pretty good garlic bread ok could little crisp definately like try pizza pasta
7375,5.0,bike car coffee weakness driven cafe le heaven luxurious collection supercars bike includes fantabulous premium hulk bike speedy kinetic also one world fastest bike name guess one could also rent amazing creation website present fleet consists car motorcycle bicycle satisfy gearhead inside delicious food coffee killing hunger craving even odd hour night place brilliant amalgamation cafe bike museum ground floor establishment quaint cafe sell food beverage vintage feel decor treated well spoken staff cafe also store biking accessory including biking jacket helmet accessory coming food first thing chili cheese toast cheddar melt white bloomer orange mayo quite filling really tasty next flavourful apple pie totally melted mouth tasted heavenly complemented selfie coffee regular coffee selfie coffee selfie printed coffee foam purely made edible ink experience click selfie whatsapp number print particular selfie coffee lastly turkish baklava twin crunchy nutty flaky really delicious place lot variety term coffee included colombian coffee death wish illy monka birch coffee araku tribal coffee organic decaf peppermint mocha many place definitely must go review credit karan bhyana
7376,3.0,explored place today surprisingly good never occurred try long american cafe ambiance feel open least cheese garlic bread veg puff latte coffee pretty good self service order came pretty quick one suggestion maybe focus little cleanliness overall good place quick catch friend bite amit agrawal harsh jhunjhunwala poorvi agarwal
7377,4.0,well place time reason unique ambience peace opportunity nto spend quality time would given place lost bit charm recently shake good personal favorite black currant n brownie also super yummy main attraction would always awesome interior place offer u still visited place book weekend
7378,4.0,ambience enough drive crazy one best place financial district hangout friend coffee variety satisfactory disappoint want click amazing photograph one around want relax cup coffee place
7379,4.0,visited june place cool desert served really nice tried mango pie chocolate donut chilli bread cold coffee mango pie pretty good blueberry muffin really tasty frappe coffee average cold coffee chilli cheese bread different one ambiance music cool good place hangout get nice time friend cup coffee
7380,4.0,awesome food couple time always satisfied food food ambience service open friendly staff
7381,4.0,best place hot chocolate quick hunger bite innovative ambience cool staff loved hot chocolate good hang place refresh mind
7382,4.0,place usually sparsely populated good variety tea coffee personal favourite turkish coffee must visit want try something new spend time peaceful place
7383,5.0,good frappe thanks good experience
7384,4.0,great ambience good taste entire place designed sporty vehicular theme totally driven towards also sport car actually rent intention place get happening night go exactly opposite hyderabad p
7385,4.0,one best cafe hood ambience good food add feel bike n car lovely see everything single place staff courteous coffee good really loved red sause pasta
7386,3.0,place best evening snack milkshake cappuccino wall covered great wallpaper car bike restaurant area speechless
7387,4.0,visit place quite ambience amazing decor tried many item mango frappe best also try apple staff also rent luxury bike car
7388,4.0,first time great place hangout ambience good pizza ordered good sandwich great try mushroom sandwich chilly cheese toast worth price service serve
7389,5.0,nice coffee staff friendly say nice relaxing place seen meny collective car drive interesting part nice vegetable non preservative
7390,5.0,friendly environment great staff like decor much work fascinating lavender tea must try relaxing
7391,5.0,ambience really good like coffee best thing driven get coffee time anyday best place hangout
7392,3.0,nice relaxed ambience wo mind chilling time food average service hazelnut cold coffee something try
7393,4.0,default place ride great coffee tea option personally love floral tea lavender peppermint food much option either also get check cool superbikes supercars rest one well
7394,3.0,sweet
7395,2.0,give driven cafe ambience branding presentation quality food disappointing pesto pasta ordered pesto mint mocha hot iced vietnamese sweet stomach
7396,3.0,good ambience place grabbing quick bite service bit late heard place serf good coffee cold coffee bad surprisingly
7397,4.0,great coffee awesome ride ready pick great ambience must try around gachibowli u work area good food
7398,4.0,good place hang friend go read book amazing chai ambience really good music
7399,4.0,like theme used tire chair concept cool variety bike place hangout good coffee hot chocolate oh god hot chocolate yum tummy good car bike given rent definitely good hangout place nice music good ambience
7400,5.0,part tasting review ordered masala paneer wrap jumbo chicken wrap sigbature rice roasted chicken guy rock well balanced taste wrap stuffed lot chicken juicy soft signature rice well cooked packed perfectly served hot quick delivered check packing see funny quotation wrap box r funny next time dont miss read overall satisfied taste service visit store soon best going
7401,1.0,bad service waited hr min still order delivered worst experience faasos online tracking system fassos ever
7402,5.0,order ordered reshmi chicken kebab wrap cheese melt chicken wrap chicken rice feast good food arrived time hot neatly packed used reusable container rice recyclable carton box small wrap attractive packaging taste product tasted real good feel cheese mouth cheese melt wrap chicken tender cooked real soft boneless hence facilitated smooth process eating wrap cooked equally good reshmi chicken kebab wrap awesome gave different taste altogether highlight rice though wrap equally good rice cooked real long basmati rice masala mix right proportion child elder two differential cooked chicken top boneless cooked perfection ingredient differ tummy full noon
7403,5.0,mohsin really helpful handling situation delivered food time promised really wanted thank guy rectifying error resolved issue professional way
7404,1.0,worst experience faasos accept order take money deliver food happening continuously faasos managed restaurant similar experience ovenstory pizza well till money ovenstory pizza order refunded think money faasos order also gone
7405,5.0,place offer amazing roll foodie eat lot like trust one roll insufficient order two mac cheese roll scumptious
7406,1.0,ordered faasos last night receive order tried connect restaurant tried connecting many time one responds hr show order next day zomato tried call wosrt service ever get
7407,5.0,constantly ordering faasos become huge fan cheese melt chicken wrap ordered cheese melt chicken wrap customization lacha paratha peri peri cheese cost around r damm taste top world must recommended
7408,1.0,egg wrap made unprofessionals egg wrap omlette burnt hell guess lazy replace knowing burnt sent wrap order id zomato order
7409,5.0,ordered paneer wrap one cheese tangy masala n paneer rice bowl paneer treat wrap perfectly made covering prepared well stuffing mixed well right amount sauce cheese giving juiciness wrap rice bowl equally yummy rice cooked well fragrant exotic herb spice giving deep ochre n shade olive green look dish overall nice place order n worth money recommended
7410,1.0,bad experience got incorrect order delivered ordered smoked butter chicken combo royal indian mean cost delivered smoked butter chicken combo quick meal cost missing paratha gulab jamun called restaurant agree send correct order asked contact zomato get touch finally ended paying delivered recommend anyone based experience
7411,5.0,food good compared price quantity le
7412,4.0,wrap really yummy cheap chole wrap expensive paneer wrap level wrap yummy moving rice rice feast good go filling
7413,1.0,ordered mutton rice faasos taste quantity quality super worse totally disappointed waste waiting time also waste
7414,1.0,food delivered hour app said would take half time faasos provide number delivery person number given common number always busy hence order possible track received sm soon placing order tracking link faasos work
7415,5.0,packing amazing
7416,1.0,usually order mutton load wrap time wrap looking like usual smell wrong something went wrong think eating mutton something else entirely
7417,5.0,yummmy food faasos never dissapointed rate also economical love keep going faasos thanks yumilicious food yes box caption amazing packaging awesome loved
7418,5.0,faasos never fails impress ordered chicken cheese melt roll chicken quality roll top class masala added delight
7419,1.0,melt wrap hardly cheese even though ordered extra cheese
7420,5.0,wrap pancake side order whatever wo disappointed personal favorite fiery cheesy panner roll extra masala provide icing cake overall experience good
7421,1.0,absolutely hesitation say worst biryani whole universe bet u throw dustbin immediately spoon faasos suck
7422,2.0,super excited try special navratri thali faasos kuttu aata parathas paneer curry sabudana vada sabudana kheer honestly excitement dropped tasting parathas greasy paneer curry hand savior vadas fine kheer mark liked thali enough food person going star parathas base thali could finish even half high expectation fassos sure take feedback well improve quality parathas
7423,4.0,navratri special thali one tried navratri food tasting loved food thali must try absolutely filling well delicious satvik thali mean without onion garlic two stuff parathas made kuttu ka aata paneer ki sabzi sabudana kheer packing perfect highly recommended
7424,1.0,package good thats thing good tried jumbo chicken wrapper nd chicken overload jumbo wrap poor quality taste
7425,5.0,tried chessy chicken delight jumbo chicken wrap great flavouring well packed ketctup teeka chaska
7426,4.0,fasoos navratri review program ordered singhada aloo paratha panner makhanwala meal packaging presentation nicely done singhada aloo parathas nicely baked tasted really good spice parathas le according preference paneer makhanwala creamy tasty neither spicy sweet right taste aroma overall good experience definitely recommended
7427,5.0,love wrap faasos time mainly like three wrap cheesy corn salsa wrap mac n cheese wrap veg pizza wrap amazing pizza wrap mind multiple option bread wrap well multigrain crispy bake lacha parantha etc pizza wrap cheese vegetable sauce give feel wrap pizza taste size big good enough meal one person also tried chola kulcha veg thali faasos bangalore also good tried almost major wrap pizza wrap mac n cheese wrap cheesy corn salsa aloo wrap jumbo veg wrap egg wrap paneer tikka wrap rajma chole also good dessert recently tried red velvet cheese cake also mind blowing definitely worth try one best red velvet cheese cake ever red velvet raspberry cheesecake shot chocolate fantasy must try wrap especially pizza wrap
7428,5.0,got chance review food ordered jumbo chicken wrap jumbo veg wrap food arrived time packed neatly food jumbo veg wrap perfectly juicy light crisp jumbo chicken wrap followed happy food definitely try
7429,1.0,zomato asked polite ok faasos delightfully bad food quality order pizza roll bake like pizza take next level master culinary skill roast till end like mumma used make best part come next faasos excels giving surprise since handle delivery never know food going arrive much fun see status food prepared food kitchen wo update delivery person come moment doorstep say surprise case quick enough deliver hour minute fast da remembered food delivered minute asked delivery person much late da said sir cooking roll property took time open try sir would never seen roll right never saw roll charcoal attached picture reference
7430,1.0,ordered food accepted even hour food delivered tried contact many time one answered worst behaviour ever finally cancel order calling zomato customer care
7431,4.0,navratri review ordered sabudana meal super awesome get special thali delivered navratri season ingredient needed fast packaging good order delivered time thali sabudana khichdi load potato peanut curd sabudana kheer paneer makhni pumpkin chatpata chutney kind curry everything tasted good makhni go meal could rotis well portion khichdi cud decreased taste doubt best fasoos great term bringing festivity food together little expensive though worth unique menu always welcome unable attach pic though coz already reviewed delivery somehow got deleted deserves keep good work
